invoice_number,invoice_time,store_id,product_id,category_id,num_item,price
10350,8/13/15 8:14,G619,7071102,70201,1,5.5
10359,8/13/15 8:14,G619,30000742,70101,1,1.5
10372,8/13/15 8:17,G300,7308017,210101,1,3
10383,8/13/15 8:30,G816,7090455,70101,1,1.5
10395,8/13/15 8:30,G816,7313684,70101,2,2.5
10413,8/13/15 8:38,G628,7000300,210101,2,2
10108,8/13/15 8:38,G619,7000294,210101,1,1.5
10121,8/13/15 8:38,G619,7000294,210101,1,1.5
10135,8/13/15 8:39,G619,7000133,210301,1,3
10145,8/13/15 8:39,G619,7000133,210301,1,3
10159,8/13/15 8:45,G816,7314612,70101,2,1.5
10169,8/13/15 8:46,G816,7000126,210301,1,2
10180,8/13/15 8:46,G816,7313684,70101,1,2.5
10190,8/13/15 8:46,G816,7314599,70101,1,1.5
10211,8/13/15 8:56,G619,21000362,210301,1,5
10224,8/13/15 9:43,G619,15000231,70301,2,2
10237,8/13/15 9:45,G816,7000300,210101,1,2
10252,8/13/15 10:00,G619,7000300,210101,1,2
10264,8/13/15 10:04,G300,7000034,210101,1,2
10276,8/13/15 10:24,G619,7090097,70301,1,3
10285,8/13/15 11:05,G816,7070969,70401,1,6
10299,8/13/15 12:08,G619,7070891,70401,1,6
10309,8/13/15 12:08,G619,7071102,70201,1,5.5
10319,8/13/15 13:00,G816,7070884,70203,1,2
10331,8/13/15 13:25,G816,7070969,70401,1,6
10341,8/13/15 13:30,G816,7070884,70203,1,2
10356,8/13/15 13:30,G816,7090363,70401,1,6
10365,8/13/15 14:22,G300,7308765,210301,1,2.5
10375,8/13/15 14:33,G619,7070884,70203,1,2
10390,8/13/15 14:33,G619,7071096,70201,1,5
10403,8/13/15 15:04,G619,7000133,210301,1,3
10105,8/13/15 15:39,G816,7070884,70203,1,2
10119,8/13/15 15:39,G816,7070891,70401,1,6
10129,8/13/15 15:39,G816,7071096,70201,1,5
10142,8/13/15 16:12,G619,7000133,210301,1,3
10153,8/13/15 16:33,G619,7071140,70201,1,2.5
10167,8/13/15 16:33,G619,7090097,70301,2,3
10177,8/13/15 16:48,G619,7071096,70201,1,5
10185,8/13/15 17:07,G619,7070884,70203,1,2
10197,8/13/15 17:07,G619,7070891,70401,1,6
10208,8/13/15 17:07,G619,7071096,70201,1,5
10222,8/13/15 17:42,G619,7070891,70401,1,6
10233,8/13/15 17:42,G619,7071096,70201,1,5
10248,8/13/15 18:04,G619,7000126,210301,1,2
10261,8/13/15 18:09,G816,7070884,70203,1,2
10273,8/13/15 18:09,G816,7070884,70203,1,2
10283,8/13/15 18:09,G816,7070969,70401,1,6
10295,8/13/15 18:09,G816,7090363,70401,1,6
10306,8/13/15 18:13,G816,7070884,70203,2,2
10315,8/13/15 18:13,G816,7090363,70401,1,6
10326,8/13/15 18:38,G619,7070884,70203,1,2
10339,8/13/15 18:38,G619,7070884,70203,1,2
10350,8/13/15 18:39,G619,7070969,70401,1,6
10373,8/13/15 18:50,G816,7070884,70203,1,2
10385,8/13/15 18:50,G816,7070891,70401,1,6
10396,8/13/15 18:50,G816,7071096,70201,1,5
10414,8/13/15 18:52,G816,7070884,70203,3,2
10106,8/13/15 19:05,G816,7071096,70201,1,5
10120,8/13/15 19:05,G816,15000231,70301,1,2
10133,8/13/15 19:13,G619,7071096,70201,1,5
10143,8/13/15 19:14,G619,7000300,210101,1,2
10156,8/13/15 19:17,G816,7070884,70203,1,2
10168,8/13/15 19:17,G816,7070884,70203,1,2
10199,8/13/15 19:58,G619,7000126,210301,1,2
10210,8/13/15 20:02,G816,7070884,70203,1,2
10223,8/13/15 20:03,G816,7000294,210101,1,1.5
10235,8/13/15 20:05,G619,7071096,70201,1,5
10250,8/13/15 22:57,G619,7070969,70401,1,6
10262,8/13/15 23:10,G628,7308017,210101,1,3.5
10275,8/13/15 23:16,G628,7000300,210101,1,2
10284,8/13/15 23:27,G628,7308017,210101,1,3.5
10296,8/13/15 23:30,G619,7071096,70201,2,5
10308,8/14/15 2:34,G628,7000300,210101,1,2
10316,8/14/15 7:42,G619,30000711,70101,2,1.5
10328,8/14/15 7:56,G300,7000300,210101,1,2
10340,8/14/15 7:57,G300,7308765,210301,1,2.5
10353,8/14/15 8:15,G816,7313684,70101,2,2.5
10361,8/14/15 8:18,G816,7070969,70401,1,6
10375,8/14/15 8:23,G816,7071218,70101,1,3
10388,8/14/15 8:23,G816,7314599,70101,1,1.5
10398,8/14/15 8:24,G816,7313684,70101,2,2.5
10401,8/14/15 8:25,G816,7071218,70101,1,3
10416,8/14/15 8:25,G816,7308017,210101,1,3.5
10105,8/14/15 8:29,G816,7000300,210101,1,2
10117,8/14/15 8:29,G816,7314612,70101,1,1.5
10128,8/14/15 8:29,G816,21000362,210301,1,5
10142,8/14/15 8:34,G816,7313684,70101,1,2.5
10153,8/14/15 8:35,G816,7070969,70401,1,6
10166,8/14/15 9:24,G816,7070884,70203,2,2
10177,8/14/15 9:24,G816,7071096,70201,1,5
10185,8/14/15 9:24,G816,7071218,70101,1,3
10196,8/14/15 9:24,G816,7071218,70101,2,3
10208,8/14/15 9:24,G816,7314612,70101,1,1.5
10221,8/14/15 9:59,G619,7000300,210101,1,2
10232,8/14/15 10:14,G816,7000300,210101,4,2
10248,8/14/15 10:26,G619,7070969,70401,1,6
10273,8/14/15 12:10,G816,7000126,210301,1,2
10282,8/14/15 12:10,G816,7070884,70203,1,2
10293,8/14/15 12:10,G816,7071096,70201,1,5
10306,8/14/15 12:10,G816,7071096,70201,1,5
10314,8/14/15 12:10,G816,7090363,70401,1,6
10327,8/14/15 12:10,G816,15000231,70301,1,2
10337,8/14/15 13:04,G816,7070969,70401,1,6
10350,8/14/15 13:04,G816,7071096,70201,1,5
10372,8/14/15 13:05,G816,7070891,70401,1,6
10384,8/14/15 13:05,G816,7070969,70401,1,6
10397,8/14/15 13:05,G816,7071096,70201,1,5
10414,8/14/15 14:02,G619,7070969,70401,1,6
10106,8/14/15 14:02,G619,7071096,70201,1,5
10119,8/14/15 14:02,G619,15000231,70301,1,2
10131,8/14/15 16:50,G619,7070884,70203,1,2
10143,8/14/15 16:50,G619,7071096,70201,1,5
10155,8/14/15 17:26,G619,7071096,70201,1,5
10167,8/14/15 17:26,G619,15000231,70301,1,2
10178,8/14/15 17:42,G816,7071096,70201,1,5
10186,8/14/15 18:39,G816,7070884,70203,1,2
10197,8/14/15 18:39,G816,7090363,70401,1,6
10209,8/14/15 18:43,G816,7000294,210101,3,1.5
10222,8/14/15 19:18,G619,7308017,210101,1,3.5
10249,8/14/15 19:22,G816,7070884,70203,1,2
10262,8/14/15 19:26,G816,7070884,70203,1,2
10274,8/14/15 19:26,G816,7090363,70401,1,6
10283,8/14/15 20:16,G816,7000300,210101,1,2
10296,8/14/15 20:34,G816,7000300,210101,2,2
10307,8/14/15 20:57,G619,7070884,70203,1,2
10316,8/14/15 20:57,G619,7070884,70203,1,2
10328,8/14/15 21:24,G816,7000300,210101,1,2
10339,8/14/15 22:30,G619,7070969,70401,1,6
10352,8/14/15 23:38,G619,7070884,70203,2,2
10361,8/14/15 23:38,G619,7070891,70401,1,6
10373,8/14/15 23:38,G619,7071096,70201,2,5
10386,8/14/15 23:38,G619,7090363,70401,1,6
10398,8/14/15 23:41,G619,21000430,210101,1,3.5
10400,8/15/15 1:08,G628,7000300,210101,1,2
10415,8/15/15 2:17,G628,23030206,210101,1,2
10106,8/15/15 8:09,G628,7000300,210101,1,2
10120,8/15/15 8:13,G816,7000126,210301,1,2
10131,8/15/15 8:13,G816,7000300,210101,1,2
10143,8/15/15 8:13,G816,7071218,70101,1,3
10155,8/15/15 8:14,G816,7070884,70203,1,2
10168,8/15/15 8:14,G816,7314612,70101,1,1.5
10178,8/15/15 9:06,G619,30000759,70101,1,1.5
10198,8/15/15 10:42,G628,7000300,210101,1,2
10210,8/15/15 11:30,G619,7000294,210101,1,1.5
10222,8/15/15 12:20,G816,7070884,70203,1,2
10235,8/15/15 12:20,G816,7070884,70203,1,2
10250,8/15/15 12:20,G816,15000231,70301,1,2
10262,8/15/15 12:25,G816,7000126,210301,1,2
10275,8/15/15 16:37,G816,7071133,70301,4,2
10284,8/15/15 16:37,G816,7070891,70401,1,6
10296,8/15/15 16:41,G300,7000126,210301,1,2
10308,8/15/15 16:41,G816,7070891,70401,1,6
10316,8/15/15 16:41,G816,7071133,70301,1,2
10328,8/15/15 16:44,G816,7071096,70201,1,5
10340,8/15/15 17:13,G300,7000416,210301,1,3
10352,8/15/15 19:18,G816,7000294,210101,3,1.5
10361,8/15/15 19:40,G816,7071133,70301,1,2
10375,8/15/15 19:40,G816,7071133,70301,1,2
10386,8/15/15 19:50,G816,7000126,210301,1,2
10398,8/15/15 21:32,G619,7000133,210301,1,3
10401,8/15/15 21:48,G619,7000300,210101,1,2
10416,8/15/15 21:48,G619,7000300,210101,1,2
10105,8/15/15 21:49,G619,7000133,210301,1,3
10119,8/15/15 22:42,G619,21000430,210101,1,3.5
10129,8/15/15 22:46,G619,7000133,210301,1,3
10143,8/15/15 23:06,G300,7000300,210101,1,2
10154,8/15/15 23:38,G619,7070891,70401,1,6
10167,8/15/15 23:38,G619,7070969,70401,1,6
10177,8/16/15 0:43,G628,7308017,210101,1,3.5
10185,8/16/15 1:10,G619,7000133,210301,1,3
10197,8/16/15 1:26,G628,7000300,210101,1,2
10208,8/16/15 2:01,G628,7000300,210101,1,2
10222,8/16/15 2:01,G628,7308765,210301,1,2.5
10233,8/16/15 4:45,G628,7000300,210101,2,2
10248,8/16/15 8:39,G816,7071218,70101,2,3
10261,8/16/15 8:46,G816,7071133,70301,1,2
10273,8/16/15 8:47,G816,7090455,70101,2,1.5
10283,8/16/15 8:51,G619,7070884,70203,1,2
10295,8/16/15 8:51,G619,7070891,70401,1,6
10306,8/16/15 8:51,G619,15000231,70301,1,2
10316,8/16/15 8:53,G816,7090509,70101,1,1.5
10327,8/16/15 8:53,G816,7314612,70101,1,1.5
10339,8/16/15 9:27,G816,7000300,210101,1,2
10350,8/16/15 9:35,G816,7090363,70401,2,6
10373,8/16/15 9:55,G816,7071133,70301,1,2
10386,8/16/15 10:15,G619,7070891,70401,1,6
10397,8/16/15 10:15,G619,7070969,70401,1,6
10414,8/16/15 10:15,G619,15000231,70301,6,2
10103,8/16/15 10:24,G619,7071140,70201,1,2.5
10114,8/16/15 10:42,G628,7000300,210101,2,2
10126,8/16/15 10:47,G619,7000300,210101,1,2
10140,8/16/15 10:54,G619,7313684,70101,1,2.5
10150,8/16/15 10:54,G619,30000742,70101,2,1.5
10164,8/16/15 11:16,G816,21000362,210301,2,3
10175,8/16/15 11:31,G816,7000300,210101,1,2
10183,8/16/15 11:50,G816,7000300,210101,1,2
10194,8/16/15 12:21,G628,7308765,210301,3,2.5
10206,8/16/15 13:00,G619,7070891,70401,1,6
10217,8/16/15 13:00,G619,7071102,70201,1,5.5
10229,8/16/15 13:00,G619,7071140,70201,1,2.5
10245,8/16/15 13:46,G619,7070969,70401,1,6
10258,8/16/15 13:48,G619,7070969,70401,1,6
10270,8/16/15 13:59,G619,7000133,210301,1,3
10281,8/16/15 14:10,G628,7000300,210101,1,2
10291,8/16/15 15:00,G816,7308765,210301,1,2.5
10304,8/16/15 15:08,G816,7070884,70203,1,2
10313,8/16/15 15:08,G816,7070891,70401,1,6
10324,8/16/15 15:08,G816,7070969,70401,1,6
10336,8/16/15 15:15,G816,7308765,210301,2,2.5
10348,8/16/15 15:50,G816,7070884,70203,1,2
10358,8/16/15 15:50,G816,7070884,70203,1,2
10371,8/16/15 15:50,G816,7071096,70201,1,5
10382,8/16/15 15:50,G816,7071096,70201,1,5
10411,8/16/15 15:53,G816,7000126,210301,1,2
10424,8/16/15 16:35,G619,7000133,210301,1,3
10106,8/16/15 16:35,G619,20098391,210101,1,2
10120,8/16/15 16:45,G619,15000231,70301,1,2
10133,8/16/15 16:47,G619,7070891,70401,1,6
10145,8/16/15 17:08,G619,7308765,210301,1,2.5
10168,8/16/15 17:22,G300,7000300,210101,1,2
10188,8/16/15 17:26,G300,7000133,210301,1,3
10210,8/16/15 17:26,G300,7000300,210101,1,2
10223,8/16/15 17:26,G300,7308765,210301,1,2.5
10235,8/16/15 17:41,G619,7000294,210101,3,1.5
10250,8/16/15 17:41,G619,7000300,210101,1,2
10263,8/16/15 18:18,G619,7070891,70401,1,6
10275,8/16/15 18:20,G619,15000231,70301,1,2
10285,8/16/15 18:20,G619,15000231,70301,1,2
10297,8/16/15 18:20,G619,7070884,70203,1,2
10308,8/16/15 18:20,G619,15000231,70301,1,2
10318,8/16/15 18:39,G816,7000300,210101,1,2
10328,8/16/15 18:39,G816,7070884,70203,1,2
10340,8/16/15 18:39,G816,7071096,70201,1,5
10353,8/16/15 18:41,G816,7070891,70401,1,6
10361,8/16/15 19:25,G816,7071096,70201,1,5
10375,8/16/15 19:28,G816,7070891,70401,1,6
10388,8/16/15 19:28,G816,7070969,70401,1,6
10398,8/16/15 19:28,G816,7071096,70201,1,5
10401,8/16/15 20:51,G816,7000300,210101,2,2
10416,8/16/15 21:05,G619,7000133,210301,1,3
10106,8/16/15 22:03,G619,20098391,210101,1,2
10120,8/16/15 22:03,G619,7000133,210301,1,3
10143,8/16/15 22:38,G619,7070891,70401,1,6
10155,8/16/15 22:38,G619,7071102,70201,1,5.5
10168,8/16/15 22:38,G619,15000231,70301,1,2
10199,8/16/15 22:39,G619,7070891,70401,1,6
10210,8/16/15 23:01,G619,7070884,70203,1,2
10223,8/16/15 23:01,G619,7070891,70401,1,6
10235,8/16/15 23:55,G628,7000300,210101,1,2
10250,8/16/15 23:55,G628,7000126,210301,1,2
10262,8/16/15 23:55,G628,7308017,210101,2,3.5
10275,8/17/15 8:25,G816,7090509,70101,2,1.5
10284,8/17/15 8:25,G816,7313684,70101,1,2.5
10296,8/17/15 8:29,G816,7308765,210301,1,2.5
10308,8/17/15 8:31,G816,7090455,70101,1,1.5
10316,8/17/15 8:39,G816,30000742,70101,1,1.5
10328,8/17/15 8:50,G619,30000742,70101,1,1.5
10341,8/17/15 9:03,G816,7313684,70101,1,2.5
10353,8/17/15 9:38,G816,7314612,70101,1,1.5
10361,8/17/15 9:39,G816,7313684,70101,1,2.5
10375,8/17/15 9:39,G816,7314612,70101,1,1.5
10386,8/17/15 10:19,G619,7071096,70201,1,5
10398,8/17/15 11:05,G816,7070884,70203,3,2
10401,8/17/15 11:05,G816,7070891,70401,3,6
10416,8/17/15 11:05,G816,7071133,70301,1,2
10105,8/17/15 11:08,G619,15000231,70301,1,2
10118,8/17/15 11:30,G619,7070884,70203,2,2
10129,8/17/15 11:30,G619,7070969,70401,1,6
10142,8/17/15 11:30,G619,30000766,70101,2,1
10153,8/17/15 11:34,G619,7070884,70203,1,2
10167,8/17/15 12:21,G816,7070891,70401,1,6
10177,8/17/15 12:21,G816,7071133,70301,1,2
10185,8/17/15 12:25,G816,7070969,70401,1,6
10197,8/17/15 12:34,G816,7071096,70201,1,5
10208,8/17/15 13:08,G619,7070884,70203,1,2
10222,8/17/15 13:08,G619,7070969,70401,1,6
10232,8/17/15 13:08,G619,15000231,70301,1,2
10248,8/17/15 13:33,G816,21000430,210101,1,3.5
10261,8/17/15 13:51,G816,7000300,210101,1,2
10273,8/17/15 14:09,G619,7000126,210301,4,2
10283,8/17/15 14:11,G619,7071096,70201,1,5
10295,8/17/15 17:11,G816,7000300,210101,1,2
10306,8/17/15 17:12,G619,7070891,70401,1,6
10315,8/17/15 17:28,G816,7071096,70201,1,5
10327,8/17/15 17:53,G619,15000231,70301,1,2
10337,8/17/15 18:05,G619,20098391,210101,1,2
10350,8/17/15 18:06,G619,7071096,70201,1,5
10373,8/17/15 18:47,G628,21000430,210101,2,3.5
10386,8/17/15 18:50,G628,7308765,210301,1,2.5
10397,8/17/15 18:59,G619,7070884,70203,1,2
10414,8/17/15 18:59,G619,7070884,70203,1,2
10105,8/17/15 18:59,G619,7070884,70203,1,2
10117,8/17/15 19:01,G619,7070891,70401,1,6
10129,8/17/15 19:04,G619,7070884,70203,1,2
10142,8/17/15 20:52,G619,7308765,210301,1,2.5
10153,8/17/15 21:15,G619,7000300,210101,1,2
10167,8/17/15 22:41,G300,7308017,210101,1,3
10177,8/18/15 1:01,G628,20098391,210101,2,2.5
10185,8/18/15 7:54,G816,7070969,70401,1,6
10197,8/18/15 7:54,G816,30000742,70101,1,1.5
10208,8/18/15 8:39,G816,7000126,210301,1,2
10222,8/18/15 8:39,G816,7071133,70301,1,2
10232,8/18/15 8:40,G816,30000742,70101,2,1.5
10248,8/18/15 8:40,G816,7090363,70401,1,6
10261,8/18/15 8:51,G816,7313684,70101,1,2.5
10273,8/18/15 8:52,G816,7000300,210101,1,2
10283,8/18/15 8:52,G816,7070969,70401,1,6
10294,8/18/15 10:04,G300,7000300,210101,1,2
10306,8/18/15 10:45,G816,7000300,210101,1,2
10315,8/18/15 12:23,G816,7070969,70401,1,6
10327,8/18/15 13:43,G816,7000126,210301,1,2
10337,8/18/15 13:43,G816,7071133,70301,1,2
10350,8/18/15 13:45,G816,7071133,70301,1,2
10373,8/18/15 16:56,G816,7070891,70401,1,6
10386,8/18/15 16:56,G816,7071096,70201,1,5
10397,8/18/15 18:08,G816,7071133,70301,2,2
10414,8/18/15 18:16,G816,7000300,210101,1,2
10106,8/18/15 18:16,G816,7070891,70401,3,6
10119,8/18/15 18:43,G816,7070891,70401,2,6
10131,8/18/15 18:56,G816,7070969,70401,1,6
10143,8/18/15 18:56,G816,7071096,70201,2,5
10155,8/18/15 19:05,G816,7070891,70401,1,6
10168,8/18/15 19:05,G816,7070891,70401,2,6
10178,8/18/15 20:43,G816,7090363,70401,1,6
10198,8/18/15 21:09,G816,7000300,210101,1,2
10210,8/18/15 21:11,G816,7000300,210101,1,2
10222,8/18/15 21:34,G816,7000133,210301,2,3
10235,8/18/15 21:34,G816,7000133,210301,1,3
10250,8/18/15 22:22,G816,7000133,210301,1,3
10262,8/18/15 22:22,G816,7308765,210301,1,2.5
10275,8/18/15 22:47,G816,7308765,210301,2,2.5
10284,8/19/15 0:28,G628,7000034,210101,1,2.5
10296,8/19/15 0:28,G628,7308017,210101,1,3.5
10308,8/19/15 6:44,G300,7000300,210101,1,2
10316,8/19/15 8:11,G619,7070891,70401,1,6
10328,8/19/15 8:17,G816,7314599,70101,2,1.5
10339,8/19/15 8:18,G816,7071133,70301,1,2
10352,8/19/15 8:18,G816,7314612,70101,2,1.5
10361,8/19/15 8:19,G816,7090462,70101,1,1
10373,8/19/15 8:19,G816,7314612,70101,2,1.5
10386,8/19/15 8:19,G619,30000711,70101,1,1.5
10398,8/19/15 8:19,G619,30000711,70101,1,1.5
10401,8/19/15 8:20,G619,30000766,70101,2,1
10416,8/19/15 10:31,G619,7308765,210301,1,2.5
10106,8/19/15 10:43,G619,7000416,210301,1,3
10119,8/19/15 11:03,G619,7000300,210101,1,2
10131,8/19/15 11:46,G619,7071140,70201,4,2.5
10143,8/19/15 11:46,G619,7090097,70301,6,3
10155,8/19/15 12:00,G619,7000300,210101,1,2
10167,8/19/15 12:09,G816,7071133,70301,1,2
10178,8/19/15 12:11,G619,7070884,70203,1,2
10186,8/19/15 12:26,G816,7071096,70201,1,5
10197,8/19/15 12:26,G816,7071133,70301,1,2
10209,8/19/15 12:31,G619,7308017,210101,1,3.5
10222,8/19/15 12:35,G619,15000231,70301,1,2
10249,8/19/15 12:39,G619,7070969,70401,1,6
10262,8/19/15 12:39,G619,7071096,70201,1,5
10274,8/19/15 13:06,G619,7000126,210301,1,2
10283,8/19/15 13:22,G619,7308017,210101,1,3.5
10296,8/19/15 14:01,G628,7000300,210101,1,2
10307,8/19/15 16:15,G816,7000126,210301,1,2
10316,8/19/15 16:15,G816,7000126,210301,1,2
10329,8/19/15 16:15,G816,7000300,210101,1,2
10339,8/19/15 16:15,G816,7308017,210101,1,3.5
10352,8/19/15 16:22,G816,7000126,210301,1,2
10361,8/19/15 16:22,G816,7000126,210301,1,2
10373,8/19/15 16:27,G816,7000126,210301,1,2
10386,8/19/15 16:27,G816,7000126,210301,1,2
10398,8/19/15 16:27,G816,7000294,210101,1,1.5
10400,8/19/15 16:27,G816,15000231,70301,1,2
10415,8/19/15 16:42,G816,7090363,70401,1,6
10105,8/19/15 17:01,G816,7000126,210301,1,2
10117,8/19/15 17:03,G6666,7070884,70203,1,1.5
10129,8/19/15 17:03,G6666,7090592,70203,1,1.5
10142,8/19/15 17:12,G6666,7090363,70401,1,3.66
10153,8/19/15 17:30,G816,7071133,70301,2,2
10167,8/19/15 17:39,G816,7071096,70201,1,5
10177,8/19/15 17:45,G816,7090363,70401,1,6
10185,8/19/15 18:02,G619,7000294,210101,1,1.5
10197,8/19/15 18:06,G816,7070891,70401,1,6
10208,8/19/15 18:09,G816,7071096,70201,1,5
10222,8/19/15 18:12,G816,7071096,70201,1,5
10232,8/19/15 18:15,G816,7000300,210101,1,2
10248,8/19/15 18:24,G816,7070891,70401,1,6
10261,8/19/15 18:54,G619,23030206,210101,1,2
10273,8/19/15 19:00,G619,7000294,210101,1,1.5
10283,8/19/15 19:02,G619,7090097,70301,1,3
10293,8/19/15 19:02,G619,7308765,210301,1,2.5
10306,8/19/15 19:02,G619,15000231,70301,1,2
10315,8/19/15 19:21,G619,7090097,70301,1,3
10327,8/19/15 19:44,G619,7071096,70201,1,5
10337,8/19/15 19:45,G619,15000231,70301,1,2
10350,8/19/15 19:47,G619,7070891,70401,1,6
10373,8/19/15 19:47,G619,7071096,70201,1,5
10386,8/19/15 19:47,G619,7071140,70201,1,2.5
10397,8/19/15 19:54,G619,7070884,70203,4,2
10414,8/19/15 21:02,G619,7070884,70203,1,2
